1	13426	1
1	13427	1
1	13428	1
1	13429	1
1	13430	1
1	13431	1
1	13432	1
1	13433	1
1	13434	1
1	13435	1
1	13436	1
1	13437	2
1	13438	2
1	13439	2
1	13440	2
1	13441	2
1	13442	2
1	13443	2
1	13444	2
1	13445	2
1	13446	2
1	13447	2
1	13448	2
1	13449	2
1	13450	2
1	13451	2
1	13452	2
1	13453	2
1	13454	2
1	13455	2
1	13456	2
1	13457	2
1	13458	2
1	13459	2
1	13460	2
1	13461	2
1	13462	2
1	13463	2
1	13464	2
1	13465	2
1	13466	2
1	13467	2
1	13468	2
1	13469	2
1	13470	2
1	13471	2
1	13472	2
1	13473	2
1	13474	2
1	13475	2
1	13476	2
1	13477	2
1	13478	2
1	13479	2
1	13480	2
1	13481	2
1	13482	2
1	13483	2
1	13484	2
1	13485	2
1	13486	2
1	13487	3
1	13488	3
1	13489	3
1	13490	3
1	13491	3
1	13492	3
1	13493	3
1	13494	2
1	13495	3
1	13496	3
1	13497	3
1	13498	3
1	13499	3
1	13500	3
1	13501	3
1	13502	3
1	13503	3
1	13504	3
1	13505	3
1	13506	3
1	13507	3
1	13508	3
1	13509	3
1	13510	3
1	13511	3
1	13512	3
1	13513	3
1	13514	3
1	13515	3
1	13516	3
1	13517	3
1	13518	3
1	13519	3
1	13520	2
1	13521	2
1	13522	2
1	13523	2
1	13524	2
1	13525	2
1	13526	2
1	13527	2
1	13528	2
1	13529	2
1	13530	2
1	13531	2
1	13532	2
1	13533	2
1	13534	2
1	13535	2
1	13536	2
1	13537	1
1	13538	1
1	13539	1
1	13540	1
1	13541	1
1	13542	1
1	13543	1
1	13544	1
1	13545	1
1	13546	1
1	13547	1
1	13548	1
1	13549	1
1	13550	1
1	13551	1
1	13552	1
1	13553	1
1	13554	1
1	13555	1
1	13556	1
1	13557	1
1	13558	1
1	13559	1
1	13560	1
1	13561	1
1	13562	1
1	13563	1
1	13564	1
1	13565	1
1	13566	1
1	13567	1
1	13568	1
1	13569	1
1	13570	1
1	14585	1
1	14586	1
1	14587	1
1	14588	1
1	14589	1
1	14590	1
1	14591	1
1	14592	1
1	14593	1
1	14594	1
1	14595	1
1	14596	2
1	14597	2
1	14598	2
1	14599	2
1	14600	2
1	14601	2
1	14602	2
1	14603	2
1	14604	2
1	14605	2
1	14606	2
1	14607	2
1	14608	2
1	14609	2
1	14610	2
1	14611	2
1	14612	2
1	14613	2
1	14614	2
1	14615	2
1	14616	2
1	14617	2
1	14618	2
1	14619	2
1	14620	2
1	14621	2
1	14622	2
1	14623	2
1	14624	2
1	14625	2
1	14626	2
1	14627	2
1	14628	2
1	14629	2
1	14630	2
1	14631	2
1	14632	2
1	14633	2
1	14634	2
1	14635	2
1	14636	2
1	14637	2
1	14638	2
1	14639	2
1	14640	2
1	14641	2
1	14642	2
1	14643	2
1	14644	2
1	14645	2
1	14646	2
1	14647	2
1	14648	2
1	14649	2
1	14650	2
1	14651	2
1	14652	2
1	14653	2
1	14654	2
1	14655	2
1	14656	2
1	14657	2
1	14658	2
1	14659	2
1	14660	2
1	14661	2
1	14662	2
1	14663	2
1	14664	2
1	14665	2
1	14666	2
1	14667	2
1	14668	2
1	14669	2
1	14670	2
1	14671	3
1	14672	3
1	14673	3
1	14674	3
1	14675	3
1	14676	3
1	14677	2
1	14678	2
1	14679	2
1	14680	2
1	14681	2
1	14682	1
1	14683	2
1	14684	2
1	14685	1
1	14686	1
1	14687	1
1	14688	1
1	14689	1
1	14690	1
1	14691	1
1	14692	1
1	14693	1
1	14694	1
1	14695	2
1	14696	2
1	14697	2
1	14698	2
1	14699	2
1	14700	2
1	14701	2
1	14702	2
1	14703	2
1	14704	2
1	14705	2
1	14706	2
1	14707	2
1	14708	2
1	14709	2
1	14710	2
1	14711	2
1	14712	2
1	14713	2
1	14714	2
1	14715	2
1	14716	2
1	14717	2
1	14718	2
1	14719	2
1	14720	2
1	14721	2
1	14722	2
1	14723	2
1	14724	2
1	14725	2
1	14726	2
1	14727	2
1	14728	2
1	14729	2
1	14730	2
1	14731	2
1	14732	2
1	14733	2
1	14734	2
1	14735	2
1	14736	2
1	14737	2
1	14738	1
1	14739	2
1	14740	2
1	14741	2
1	14742	2
1	14743	2
1	14744	1
1	14745	2
1	14746	2
1	14747	2
1	14748	2
1	14749	2
1	14750	2
1	14751	2
1	14752	2
1	14753	1
1	14754	2
1	14755	2
1	14756	2
1	14757	2
1	14758	2
1	14759	2
1	14760	0
1	14761	1
1	14762	1
1	14763	1
1	14764	0
1	14765	1
1	14766	0
1	14767	1
1	14768	0
1	14769	1
1	14770	0
1	14771	1
1	14772	1
1	14773	1
1	14774	1
1	14775	1
1	14776	1
1	14777	1
1	14778	1
1	14779	1
1	14780	1
1	14781	1
1	14782	1
1	14783	1
1	14784	1
1	14785	1
1	14786	0
1	14787	1
1	14788	1
1	14789	1
1	14790	1
1	14791	1
1	14792	0
1	14801	1
1	14802	1
1	14803	1
1	14804	1
1	14805	1
1	14806	1
1	14807	1
1	14808	1
1	14809	1
1	14810	1
1	14811	1
1	14812	1
1	14813	1
1	14814	1
1	14815	1
1	14816	1
1	14817	1
1	14818	1
1	14819	1
1	14820	1
1	14821	1
1	14822	1
1	14823	1
1	14824	1
1	14825	1
1	14826	1
1	14827	1
1	14828	1
1	14829	1
1	14970	1
1	14971	1
1	14972	1
1	14973	1
1	14974	1
1	14975	1
1	14976	1
1	14977	1
1	14978	1
1	14979	1
1	14980	1
1	14981	1
1	14982	0
1	14983	1
1	14984	1
1	15018	1
1	15019	1
1	15020	1
1	15021	1
1	15022	1
1	15023	1
1	15024	1
1	15025	1
1	15026	1
1	15027	1
1	15028	1
1	15029	1
1	15030	1
1	15031	1
1	15032	1
1	15033	1
1	15034	1
1	15035	1
1	15036	1
1	15037	1
1	15038	1
1	15796	1
1	15797	1
1	15798	1
1	15799	1
1	15800	1
1	15801	1
1	15802	1
1	15803	1
1	15804	1
1	15805	1
1	15806	1
1	15807	1
1	15808	1
1	15809	1
1	15810	1
1	15811	1
1	15812	0
1	17233	2
1	17234	2
1	17235	2
1	17236	2
1	17237	2
1	17238	2
1	17239	2
1	17240	2
1	17241	2
1	17242	2
1	17243	2
1	17244	2
1	17245	2
1	17246	2
1	17247	2
1	17248	2
1	17249	2
1	17250	2
1	17251	2
1	17252	2
1	17253	2
1	17254	2
1	17255	2
1	17256	2
1	17257	1
1	17258	2
1	17259	2
1	17260	2
1	17261	2
1	17262	2
1	17263	2
1	17264	2
1	17265	2
1	17266	2
1	17267	2
1	17268	2
1	17269	2
1	17270	2
1	17271	2
1	17272	2
1	17273	2
1	17274	2
1	17275	2
1	17276	2
1	17277	2
1	17278	2
1	17279	2
1	17280	2
1	17281	2
1	17282	2
1	17283	2
1	17284	1
1	17285	1
1	17286	1
1	17287	1
1	17288	1
1	17289	1
1	17290	1
1	17291	1
1	17292	1
1	17293	1
1	17294	1
1	17295	1
1	17296	1
1	17297	1
1	17298	1
1	17299	1
1	17300	1
1	17301	1
1	17302	1
1	17303	1
1	17304	1
1	17305	1
1	17306	1
1	17307	1
1	17308	1
1	17309	1
1	17310	1
1	17311	1
1	17312	1
1	17313	1
1	17314	1
1	17315	1
1	17316	1
1	17317	1
1	17318	1
1	17319	1
1	17320	1
1	69099	1
1	69100	1
1	69101	1
1	69102	1
1	69103	1
1	69104	1
1	69105	1
1	69106	1
1	69107	1
1	69108	1
1	69109	1
1	69110	1
1	69111	1
1	69112	1
1	69113	1
1	69114	1
1	69115	1
1	69116	2
1	69117	2
1	69118	2
1	69119	3
1	69120	3
1	69121	3
1	69122	3
1	69123	3
1	69124	3
1	69125	4
1	69126	4
1	69127	4
1	69128	4
1	69129	4
1	69130	4
1	69131	5
1	69132	5
1	69133	5
1	69134	5
1	69135	5
1	69136	5
1	69137	5
1	69138	5
1	69139	5
1	69140	5
1	69141	5
1	69142	5
1	69143	5
1	69144	5
1	69145	5
1	69146	5
1	69147	5
1	69148	5
1	69149	5
1	69150	4
1	69151	5
1	69152	5
1	69153	5
1	69154	5
1	69155	5
1	69156	5
1	69157	5
1	69158	5
1	69159	5
1	69160	5
1	69161	5
1	69162	5
1	69163	5
1	69164	5
1	69165	5
1	69166	5
1	69167	5
1	69168	6
1	69169	6
1	69170	6
1	69171	6
1	69172	6
1	69173	6
1	69174	6
1	69175	7
1	69176	7
1	69177	8
1	69178	8
1	69179	8
1	69180	8
1	69181	9
1	69182	8
1	69183	9
1	69184	8
1	69185	9
1	69186	9
1	69187	9
1	69188	9
1	69189	9
1	69190	9
1	69191	9
1	69192	10
1	69193	10
1	69194	10
1	69195	11
1	69196	10
1	69197	11
1	69198	11
1	69199	10
1	69200	10
1	69201	10
1	69202	12
1	69203	12
1	69204	12
1	69205	12
1	69206	12
1	69207	12
1	69208	13
1	69209	13
1	69210	13
1	69211	13
1	69212	13
1	69213	13
1	69214	16
1	69215	16
1	69216	15
1	69217	15
1	69218	15
1	69219	13
1	69220	14
1	69221	14
1	69222	15
1	69223	15
1	69224	14
1	69225	13
1	69226	13
1	69227	14
1	69228	14
1	69229	14
1	69230	14
1	69231	13
1	69232	12
1	69233	12
1	69234	13
1	69235	12
1	69236	13
1	69237	12
1	69238	12
1	69239	13
1	69240	14
1	69241	14
1	69242	15
1	69243	15
1	69244	15
1	69245	16
1	69246	16
1	69247	16
1	69248	17
1	69249	19
1	69250	20
1	69251	20
1	69252	20
1	69253	20
1	69254	20
1	69255	20
1	69256	20
1	69257	20
1	69258	20
1	69259	20
1	69260	20
1	69261	21
1	69262	20
1	69263	21
1	69264	21
1	69265	20
1	69266	20
1	69267	20
1	69268	20
1	69269	20
1	69270	20
1	69271	20
1	69272	19
1	69273	20
1	69274	20
1	69275	20
1	69276	20
1	69277	19
1	69278	19
1	69279	19
1	69280	18
1	69281	18
1	69282	21
1	69283	22
1	69284	22
1	69285	22
1	69286	22
1	69287	22
1	69288	22
1	69289	22
1	69290	22
1	69291	22
1	69292	21
1	69293	21
1	69294	22
1	69295	21
1	69296	21
1	69297	21
1	69298	21
1	69299	21
1	69300	22
1	69301	22
1	69302	20
1	69303	20
1	69304	21
1	69305	21
1	69306	21
1	69307	22
1	69308	20
1	69309	22
1	69310	22
1	69311	22
1	69312	22
1	69313	23
1	69314	20
1	69315	21
1	69316	22
1	69317	22
1	69318	22
1	69319	22
1	69320	22
1	69321	22
1	69322	21
1	69323	21
1	69324	21
1	69325	21
1	69326	22
1	69327	21
1	69328	20
1	69329	21
1	69330	21
1	69331	22
1	69332	22
1	69333	22
1	69334	23
1	69335	23
1	69336	23
1	69337	23
1	69338	23
1	69339	22
1	69340	22
1	69341	22
1	69342	20
1	69343	21
1	69344	21
1	69345	20
1	69346	20
1	69347	22
1	69348	21
1	69349	19
1	69350	18
1	69351	19
1	69352	19
1	69353	20
1	69354	23
1	69355	23
1	69356	28
1	69357	30
1	69358	35
1	69359	42
1	69360	45
1	69361	48
1	69362	49
1	69363	51
1	69364	54
1	69365	59
1	69366	62
1	69367	71
1	69368	73
1	69369	79
1	69370	78
1	69371	79
1	69372	81
1	69373	83
1	69374	89
1	69375	93
1	69376	97
1	69377	102
1	69378	106
1	69379	109
1	69380	115
1	69381	116
1	69382	120
1	69383	120
1	69384	123
1	69385	126
1	69386	127
1	69387	134
1	69388	135
1	69389	135
1	69390	144
1	69391	147
1	69392	150
1	69393	157
1	69394	158
1	69395	161
1	69396	160
1	69397	170
1	69398	170
1	69399	171
1	69400	172
1	69401	176
1	69402	178
1	69403	183
1	69404	186
1	69405	194
1	69406	197
1	69407	197
1	69408	200
1	69409	202
1	69410	202
1	69411	206
1	69412	208
1	69413	207
1	69414	207
1	69415	206
1	69416	205
1	69417	206
1	69418	207
1	69419	207
1	69420	207
1	69421	206
1	69422	206
1	69423	207
1	69424	209
1	69425	210
1	69426	208
1	69427	210
1	69428	210
1	69429	211
1	69430	211
1	69431	211
1	69432	210
1	69433	211
1	69434	211
1	69435	212
1	69436	211
1	69437	210
1	69438	209
1	69439	211
1	69440	212
1	69441	212
1	69442	213
1	69443	214
1	69444	213
1	69445	214
1	69446	214
1	69447	213
1	69448	211
1	69449	210
1	69450	213
1	69451	213
1	69452	213
1	69453	212
1	69454	211
1	69455	212
1	69456	209
1	69457	206
1	69458	200
1	69459	194
1	69460	191
1	69461	185
1	69462	187
1	69463	185
1	69464	181
1	69465	178
1	69466	175
1	69467	166
1	69468	162
1	69469	156
1	69470	162
1	69471	163
1	69472	165
1	69473	168
1	69474	163
1	69475	169
1	69476	164
1	69477	167
1	69478	164
1	69479	162
1	69480	159
1	69481	160
1	69482	155
1	69483	158
1	69484	159
1	69485	157
1	69486	159
1	69487	160
1	69488	163
1	69489	166
1	69490	165
1	69491	165
1	69492	165
1	69493	162
1	69494	159
1	69495	161
1	69496	164
1	69497	156
1	69498	155
1	69499	157
1	69500	156
1	69501	159
1	69502	160
1	69503	155
1	69504	151
1	69505	149
1	69506	149
1	69507	152
1	69508	147
1	69509	144
1	69510	143
1	69511	142
1	69512	153
1	69513	159
1	69514	167
1	69515	168
1	69516	170
1	69517	176
1	69518	179
1	69519	179
1	69520	189
1	69521	189
1	69522	193
1	69523	190
1	69524	195
1	69525	202
1	69526	202
1	69527	202
1	69528	204
1	69529	204
1	69530	206
1	69531	210
1	69532	214
1	69533	214
1	69534	216
1	69535	218
1	69536	224
1	69537	225
1	69538	230
1	69539	232
1	69540	235
1	69541	236
1	69542	236
1	69543	240
1	69544	244
1	69545	250
1	69546	251
1	69547	252
1	69548	258
1	69549	255
1	69550	259
1	69551	262
1	69552	271
1	69553	267
1	69554	269
1	69555	271
1	69556	270
1	69557	270
1	69558	274
1	69559	278
1	69560	286
1	69561	287
1	69562	285
1	69563	288
1	69564	295
1	69565	298
1	69566	298
1	69567	296
1	69568	305
1	69569	307
1	69570	301
1	69571	297
1	69572	290
1	69573	286
1	69574	288
1	69575	278
1	69576	275
1	69577	269
1	69578	265
1	69579	263
1	69580	259
1	69581	261
1	69582	260
1	69583	254
1	69584	253
1	69585	250
1	69586	245
1	69587	236
1	69588	235
1	69589	231
1	69590	223
1	69591	223
1	69592	222
1	69593	214
1	69594	215
1	69595	215
1	69596	211
1	69597	208
1	69598	206
1	69599	201
1	69600	203
1	69601	199
1	69602	195
1	69603	198
1	69604	195
1	69605	192
1	69606	189
1	69607	185
1	69608	179
1	69609	182
1	69610	184
1	69611	181
1	69612	169
1	69613	162
1	69614	156
1	69615	152
1	69616	153
1	69617	146
1	69618	144
1	69619	139
1	69620	136
1	69621	135
1	69622	130
1	69623	128
1	69624	128
1	69625	121
1	69626	118
1	69627	119
1	69628	118
1	69629	115
1	69630	112
1	69631	110
1	69632	107
1	69633	104
1	69634	102
1	69635	100
1	69636	95
1	69637	91
1	69638	90
1	69639	85
1	69640	85
1	69641	80
1	69642	81
1	69643	77
1	69644	73
1	69645	66
1	69646	66
1	69647	65
1	69648	61
1	69649	59
1	69650	59
1	69651	56
1	69652	50
1	69653	50
1	69654	47
1	69655	45
1	69656	44
1	69657	45
1	69658	43
1	69659	39
1	69660	32
1	69661	31
1	69662	31
1	69663	26
1	69664	22
1	69665	18
1	69666	17
1	69667	17
1	69668	12
1	69669	10
1	69670	10
1	69671	9
1	69672	9
1	69673	10
1	69674	9
1	69675	10
1	69676	10
1	69677	10
1	69678	9
1	69679	10
1	69680	11
1	69681	11
1	69682	12
1	69683	12
1	69684	13
1	69685	12
1	69686	13
1	69687	13
1	69688	13
1	69689	14
1	69690	14
1	69691	14
1	69692	15
1	69693	15
1	69694	15
1	69695	15
1	69696	15
1	69697	15
1	69698	15
1	69699	15
1	69700	15
1	69701	15
1	69702	15
1	69703	14
1	69704	14
1	69705	16
1	69706	16
1	69707	16
1	69708	16
1	69709	16
1	69710	17
1	69711	17
1	69712	17
1	69713	17
1	69714	17
1	69715	17
1	69716	18
1	69717	18
1	69718	17
1	69719	17
1	69720	17
1	69721	18
1	69722	19
1	69723	19
1	69724	18
1	69725	18
1	69726	18
1	69727	18
1	69728	19
1	69729	19
1	69730	19
1	69731	19
1	69732	19
1	69733	21
1	69734	20
1	69735	21
1	69736	21
1	69737	21
1	69738	21
1	69739	21
1	69740	21
1	69741	22
1	69742	22
1	69743	23
1	69744	26
1	69745	26
1	69746	25
1	69747	24
1	69748	24
1	69749	26
1	69750	26
1	69751	25
1	69752	26
1	69753	27
1	69754	27
1	69755	27
1	69756	27
1	69757	27
1	69758	28
1	69759	28
1	69760	28
1	69761	28
1	69762	28
1	69763	28
1	69764	28
1	69765	28
1	69766	28
1	69767	28
1	69768	28
1	69769	29
1	69770	29
1	69771	29
1	69772	29
1	69773	27
1	69774	28
1	69775	30
1	69776	30
1	69777	30
1	69778	30
1	69779	31
1	69780	30
1	69781	30
1	69782	29
1	69783	30
1	69784	30
1	69785	30
1	69786	30
1	69787	29
1	69788	28
1	69789	28
1	69790	28
1	69791	28
1	69792	28
1	69793	30
1	69794	29
1	69795	29
1	69796	28
1	69797	27
1	69798	29
1	69799	29
1	69800	29
1	69801	29
1	69802	29
1	69803	30
1	69804	31
1	69805	29
1	69806	29
1	69807	29
1	69808	29
1	69809	29
1	69810	28
1	69811	29
1	69812	29
1	69813	28
1	69814	30
1	69815	31
1	69816	29
1	69817	29
1	69818	29
1	69819	29
1	69820	29
1	69821	28
1	69822	27
1	69823	26
1	69824	27
1	69825	26
1	69826	26
1	69827	27
1	69828	26
1	69829	27
1	69830	27
1	69831	27
1	69832	27
1	69833	25
1	69834	25
1	69835	25
1	69836	25
1	69837	26
1	69838	26
1	69839	26
1	69840	26
1	69841	26
1	69842	25
1	69843	25
1	69844	22
1	69845	22
1	69846	22
1	69847	22
1	69848	23
1	69849	21
1	69850	22
1	69851	22
1	69852	22
1	69853	20
1	69854	21
1	69855	21
1	69856	21
1	69857	20
1	69858	19
1	69859	19
1	69860	20
1	69861	20
1	69862	20
1	69863	20
1	69864	20
1	69865	20
1	69866	20
1	69867	22
1	69868	22
1	69869	21
1	69870	22
1	69871	22
1	69872	22
1	69873	22
1	69874	22
1	69875	20
1	69876	20
1	69877	20
1	69878	20
1	69879	18
1	69880	19
1	69881	19
1	69882	20
1	69883	18
1	69884	18
1	69885	18
1	69886	17
1	69887	18
1	69888	18
1	69889	16
1	69890	18
1	69891	18
1	69892	18
1	69893	16
1	69894	16
1	69895	17
1	69896	15
1	69897	16
1	69898	16
1	69899	17
1	69900	17
1	69901	16
1	69902	17
1	69903	15
1	69904	14
1	69905	14
1	69906	14
1	69907	14
1	69908	16
1	69909	15
1	69910	16
1	69911	15
1	69912	15
1	69913	14
1	69914	14
1	69915	13
1	69916	12
1	69917	12
1	69918	11
1	69919	12
1	69920	12
1	69921	13
1	69922	13
1	69923	14
1	69924	14
1	69925	14
1	69926	15
1	69927	15
1	69928	15
1	69929	15
1	69930	14
1	69931	15
1	69932	14
1	69933	16
1	69934	15
1	69935	15
1	69936	16
1	69937	14
1	69938	15
1	69939	15
1	69940	13
1	69941	14
1	69942	14
1	69943	14
1	69944	13
1	69945	13
1	69946	14
1	69947	12
1	69948	13
1	69949	12
1	69950	12
1	69951	12
1	69952	10
1	69953	10
1	69954	11
1	69955	11
1	69956	10
1	69957	10
1	69958	11
1	69959	10
1	69960	10
1	69961	10
1	69962	10
1	69963	10
1	69964	10
1	69965	10
1	69966	9
1	69967	8
1	69968	7
1	69969	7
1	69970	7
1	69971	7
1	69972	6
1	69973	6
1	69974	6
1	69975	6
1	69976	6
1	69977	6
1	69978	6
1	69979	7
1	69980	7
1	69981	7
1	69982	7
1	69983	7
1	69984	7
1	69985	7
1	69986	8
1	69987	8
1	69988	8
1	69989	8
1	69990	8
1	69991	8
1	69992	7
1	69993	8
1	69994	8
1	69995	7
1	69996	7
1	69997	7
1	69998	7
1	69999	7
1	70000	7
1	70001	7
1	70002	7
1	70003	7
1	70004	7
1	70005	7
1	70006	7
1	70007	7
1	70008	6
1	138821	1
1	138822	1
1	138823	1
1	138824	1
1	138825	1
1	138826	1
1	138827	1
1	138828	1
1	138829	1
1	138830	1
1	138831	1
1	138832	1
1	138833	1
1	138834	1
1	138835	1
1	138836	1
1	138837	1
1	138838	1
1	138839	1
1	138840	1
1	138841	1
1	138842	1
1	138843	1
1	138844	1
1	138845	1
1	138846	1
1	138847	1
1	138848	1
1	138849	1
1	138850	1
1	138851	1
1	138852	1
1	138853	1
1	138854	1
1	138855	1
1	138856	1
1	138857	1
1	138858	1
1	138859	1
1	138860	1
1	138861	1
1	138862	1
1	138863	1
1	138864	1
1	138865	1
1	138866	1
1	138867	1
1	138868	1
1	138869	1
1	138870	1
1	138871	1
1	138872	1
1	138873	1
1	138874	1
1	138875	1
1	138876	1
1	138877	1
1	138878	1
1	138879	1
1	138880	1
1	138881	1
1	138882	1
1	138883	1
1	138884	1
1	138885	1
1	138886	1
1	138887	1
1	138888	1
1	138889	1
1	138890	1
1	138891	1
1	138892	1
1	138893	1
1	138894	1
1	138895	1
1	138896	1
1	138897	1
1	138898	1
1	138899	1
1	138900	1
1	138901	1
1	138902	1
1	138903	1
1	138904	1
1	138905	1
1	138906	1
1	138907	1
1	138908	1
1	138909	1
1	138910	1
1	138911	1
1	138912	1
1	138913	1
1	138914	1
1	138915	1
1	138916	1
1	138917	1
1	138918	1
1	138919	1
1	138920	1
1	138945	1
1	138946	1
1	138947	1
1	138948	1
1	138949	1
1	138950	1
1	138951	1
1	138952	1
1	138953	1
1	138954	1
1	138955	1
1	138956	1
1	138957	1
1	138958	1
1	138959	1
1	138960	1
1	138961	1
1	138962	1
1	138963	1
1	138964	1
1	138965	1
1	138966	1
1	138967	1
1	138968	1
1	138969	1
1	138970	1
1	138971	1
1	138972	1
1	138973	1
1	138974	1
1	138975	1
1	138976	1
1	138977	1
1	138978	1
1	138979	1
1	138980	1
1	138981	1
1	138982	1
1	138983	0
1	138984	1
1	138985	1
1	138986	1
1	138987	1
1	138988	1
1	138989	0
1	138990	1
1	138991	1
1	138992	1
1	138993	1
1	138994	1
1	138995	1
1	138996	1
1	138997	1
1	138998	1
1	138999	1
1	139000	1
1	139001	1
1	139002	1
1	139003	1
1	139004	1
1	139005	1
1	139006	1
1	139007	1
1	139008	1
1	139009	1
1	139010	1
1	139011	1
1	139012	1
1	139013	1
1	139014	1
1	139015	1
1	139016	1
1	139017	1
1	139018	1
1	139019	1
1	139020	1
1	139021	1
1	139022	1
1	139023	1
1	139024	1
1	139025	1
1	139026	1
1	139027	1
1	139028	1
1	139029	1
1	139030	2
1	139031	2
1	139032	2
1	139033	2
1	139034	2
1	139035	2
1	139036	2
1	139037	2
1	139038	2
1	139039	2
1	139040	2
1	139041	2
1	139042	2
1	139043	2
1	139044	2
1	139045	1
1	139046	1
1	139047	1
1	139048	1
1	139049	1
1	139050	1
1	139051	1
1	139052	1
1	139053	1
1	139054	1
1	139055	1
1	139056	1
1	139057	1
1	139058	1
1	139059	1
1	139060	1
1	139061	1
1	139062	1
1	139063	1
1	139064	1
1	139065	1
1	139066	1
1	139067	1
1	139068	1
1	139069	1
1	139070	1
1	139071	1
1	139072	1
1	139073	1
1	139074	1
1	139075	1
1	139076	1
1	139077	1
1	139078	1
1	139079	1
1	139080	1
1	139081	1
1	139082	1
1	139083	1
1	139084	1
1	139085	1
1	139086	1
1	139087	1
1	139088	1
1	139089	1
1	139090	1
1	139091	1
1	139092	1
1	139093	1
1	139094	1
1	139095	1
1	139096	1
1	139097	1
1	139098	1
1	139099	1
1	139100	1
1	139101	1
1	139102	1
1	139103	1
1	139104	1
1	139105	1
1	139106	1
1	139107	1
1	139108	1
1	139109	1
1	139110	1
1	139111	1
1	139112	1
1	139113	1
1	139114	1
1	139115	1
1	139116	1
1	139117	1
1	139118	1
1	139119	1
1	139120	1
1	139121	1
1	139122	1
1	139123	1
1	139124	1
1	139125	1
1	139126	1
1	139127	1
1	139128	1
1	139129	1
1	140307	1
1	140308	1
1	140309	1
1	140310	1
1	140311	1
1	140312	1
1	140313	1
1	140314	1
1	140315	1
1	140316	1
1	140317	1
1	140318	1
1	140319	1
1	140320	1
1	140321	1
1	140322	1
1	140323	1
1	140324	1
1	140325	1
1	140326	1
1	140327	1
1	140328	1
1	140329	1
1	140330	1
1	140331	1
1	140332	1
1	140333	1
1	140334	1
1	140335	1
1	140336	1
1	140337	1
1	140338	1
1	140339	1
1	140340	1
1	140341	1
1	140342	1
1	140343	1
1	140344	1
1	140345	1
1	140346	1
1	140347	1
1	140348	1
1	140349	1
1	140350	1
1	140351	1
1	140352	1
1	140353	1
1	140354	1
1	140355	1
1	140356	1
1	140357	1
1	140358	1
1	140359	1
1	140360	1
1	140361	1
1	140362	1
1	140363	1
1	140364	1
1	140365	1
1	140366	1
1	140367	1
1	140368	1
1	140369	1
1	140370	1
1	140371	1
1	140372	1
1	140373	1
1	140374	1
1	140375	1
1	140376	1
1	140377	1
1	140378	1
1	140379	1
1	140380	1
1	140381	1
1	140382	1
1	140383	1
1	140384	1
1	140385	1
1	140386	1
1	140387	1
1	140388	1
1	140389	1
1	140390	1
1	140391	1
1	140392	1
1	140393	1
1	140394	1
1	140395	1
1	140396	1
1	140397	1
1	140398	1
1	140399	1
1	140400	1
1	140401	1
1	140402	1
1	140403	1
1	140404	1
1	140405	1
1	140406	1
1	324439	1
1	324440	1
1	324441	1
1	324442	1
1	324443	1
1	324444	1
1	324445	1
1	324446	1
1	324447	0
1	324448	0
1	324718	1
1	324719	1
1	324720	1
1	324721	1
1	324722	1
1	324723	1
1	324724	1
1	324725	1
1	324726	1
